can i see the boat people	SearchCreativeWork	O O O O B-object_name I-object_name 
what is the movie schedule for train	SearchScreeningEvent	O O O O B-object_type O B-movie_name 
weather for faroe islands	GetWeather	O O B-country I-country 
i gave the current album two stars	RateBook	O O O B-object_select B-object_type B-rating_value B-rating_unit 
what is the 00:00 pm forecast for blizzard conditions in cameroon	GetWeather	O O O B-timeRange I-timeRange O O B-condition_description O O B-country 
where is the closest cinema playing soapsuds and sapheads	SearchScreeningEvent	O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name 
play some music by karl blau 	PlayMusic	O O O O B-artist I-artist 
use itunes to play artist ringo shiina track in heaven	PlayMusic	O B-service O O O B-artist I-artist B-music_item B-track I-track 
will it get warmer in centenary around the evening	GetWeather	O O O B-condition_temperature O B-city O O B-timeRange 
play i could write a book	PlayMusic	O B-track I-track I-track I-track I-track 
tell me when there will be a snowstorm in clifton forge	GetWeather	O O O O O O O B-condition_description O B-city I-city 
add track to indie electronics playlist	AddToPlaylist	O B-music_item O B-playlist I-playlist O 
i want to hear a top-20 chant from the twenties	PlayMusic	O O O O O B-sort B-music_item O O B-year 
play 1958 music	PlayMusic	O B-year O 
give 1 star to the cure for death by lightning	RateBook	O B-rating_value O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 
play the newest 2016 ep from boaz mauda 	PlayMusic	O O B-sort B-year B-music_item O B-artist I-artist 
play the playlist grime shutdown	PlayMusic	O O O B-playlist I-playlist 
rate the book joyful noise: poems for two voices 3 points	RateBook	O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit 
play my éxitos españa playlist	PlayMusic	O O B-playlist I-playlist O 
give one out of 6 points to the psychopathic god series	RateBook	O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name B-object_part_of_series_type 
play music from 2016 	PlayMusic	O O O B-year 
rate who moved my cheese a one	RateBook	O B-object_name I-object_name I-object_name I-object_name O B-rating_value 
this series should get 0 of 6 points	RateBook	B-object_select B-object_part_of_series_type O O B-rating_value O B-best_rating B-rating_unit 
book a pub with fisn n chips in timberville 	BookRestaurant	O O B-restaurant_type O B-served_dish I-served_dish I-served_dish O B-city 
play the best vanessa peters songs	PlayMusic	O O B-sort B-artist I-artist O 
is it going to get colder at my current location by 10 am	GetWeather	O O O O O B-condition_temperature O O B-current_location I-current_location O B-timeRange I-timeRange 
add paul young to my retrovisor	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist 
find outback bound  a trailer	SearchCreativeWork	O B-object_name I-object_name O B-object_type 
can you help me find preaching to the perverted	SearchCreativeWork	O O O O O B-object_name I-object_name I-object_name I-object_name 
book a restaurant with wifi for nine people 	BookRestaurant	O O B-restaurant_type O B-facility O B-party_size_number O 
add this album to holly s bandas sonoras playlist	AddToPlaylist	O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O 
i am giving this current novel 1 out of 6 stars	RateBook	O O O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit 
find a soundtrack called tied to a star 	SearchCreativeWork	O O B-object_type O B-object_name I-object_name I-object_name I-object_name 
what time is american gun playing	SearchScreeningEvent	O O O B-movie_name I-movie_name O 
play fight on  state 	PlayMusic	O B-track I-track I-track 
put this track on musica española 2017	AddToPlaylist	O O B-music_item O B-playlist I-playlist I-playlist 
i want to book a restaurant in botswana for four people 	BookRestaurant	O O O O O B-restaurant_type O B-country O B-party_size_number O 
i d like to watch sherlock holmes à new york at kb theatres	SearchScreeningEvent	O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name 
will it be hotter in san valley landscape park on june 24  2024	GetWeather	O O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange I-timeRange 
is it humid in charenton	GetWeather	O O B-condition_description O B-city 
show movie schedules for animated movies in the neighbourhood	SearchScreeningEvent	O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 
open netflix and play kan man gifta sig i jeans	PlayMusic	O B-service O O B-track I-track I-track I-track I-track I-track 
find the good girl at a movie house	SearchScreeningEvent	O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type 
look for the district 9 novel	SearchCreativeWork	O O O B-object_name I-object_name B-object_type 
is the wandering detective: black wind in the harbor playing at cinemark theatres	SearchScreeningEvent	O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name 
what is the forecast for the wildreservaat ithala in the distant future will it be colder	GetWeather	O O O O O O B-geographic_poi I-geographic_poi O O B-spatial_relation O O O O B-condition_temperature 
what is the weather in forêt nationale davy crockett today	GetWeather	O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi B-timeRange 
add shahrum kashani to my country hits	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist 
where to get album justified	SearchCreativeWork	O O O B-object_type B-object_name 
tell me the movie schedules	SearchScreeningEvent	O O O B-object_type I-object_type 
play the top-five ballad sort from 2004	PlayMusic	O O B-sort B-music_item O O B-year 
put say it ain’t so into my trap land playlist  	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O 
play some twenties movement tunes from the last olga souza	PlayMusic	O O B-year B-music_item O O O B-sort B-artist I-artist 
find the schedule for films at century theatres 	SearchScreeningEvent	O O B-object_type O B-movie_type O B-location_name I-location_name 
rate cold light 5 out of 6 points 	RateBook	O B-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit 
will it be warm in chicamocha national park	GetWeather	O O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi 
find the schedule for the devil diamond at a movie theatre 	SearchScreeningEvent	O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type 
find goodreader 	SearchCreativeWork	O B-object_name 
book a hawaiian diner in south carolina not far away in 1 second from now 	BookRestaurant	O O B-cuisine B-restaurant_type O B-state I-state B-spatial_relation I-spatial_relation O O B-timeRange I-timeRange I-timeRange I-timeRange 
book north indian osteria at 12 am	BookRestaurant	O B-cuisine I-cuisine B-restaurant_type O B-timeRange I-timeRange 
i d like to add the artist jesper kyd onto my fresh electronic playlist 	AddToPlaylist	O O O O O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O 
i d like to eat at a restaurant far from grantsburg	BookRestaurant	O O O O O O O B-restaurant_type B-spatial_relation O B-city 
can i get the showtimes for films in the area 	SearchScreeningEvent	O O O O O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 
she me the movie times	SearchScreeningEvent	O O O B-object_type I-object_type 
add bien acompañado to all out 60s	AddToPlaylist	O B-entity_name I-entity_name O B-playlist I-playlist I-playlist 
is it supposed to be chilly in kuwait	GetWeather	O O O O O B-condition_temperature O B-country 
i want to listen to an album sorted by last  open google music and play paulinho da viola 	PlayMusic	O O O O O O B-music_item O O B-sort O B-service I-service O O B-artist I-artist I-artist 
what s the weather forecast for togo on april the 24th	GetWeather	O O O O O O B-country O B-timeRange I-timeRange I-timeRange 
where can i purchase wuthering heights	SearchCreativeWork	O O O O B-object_name I-object_name 
include kunnon syy in my trap land playlist  	AddToPlaylist	O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O 
what is the forecast for sanilac petroglyphs historic state park	GetWeather	O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi 
what are the time for movies playing at star theatres	SearchScreeningEvent	O O O O O B-movie_type O O B-location_name I-location_name 
give this current novel a three	RateBook	O O B-object_select B-object_type O B-rating_value 
i rate monster mythology 3 points 	RateBook	O O B-object_name I-object_name B-rating_value B-rating_unit 
add ashley mcisaac to my r&b party classics playlist	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O 
show me the television show operation thunderbolt	SearchCreativeWork	O O O B-object_type I-object_type B-object_name I-object_name 
please get seating at bouchon in tonga for jimmie and chasity howard	BookRestaurant	O O O O B-restaurant_name O B-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description 
play something from 1981	PlayMusic	O O O B-year 
is it going to be humid in helix	GetWeather	O O O O O B-condition_description O B-city 
tell me the weather forecast for murone kōgen prefectural natural park at elevenses	GetWeather	O O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange 
give two out of 6 to current book	RateBook	O B-rating_value O O B-best_rating O B-object_select B-object_type 
add crying  waiting  hoping to my weekly buzz playlist  	AddToPlaylist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O 
play music from the playlist get your mind right	PlayMusic	O O O O O B-playlist I-playlist I-playlist I-playlist 
what type of movie  is houston press	SearchCreativeWork	O O O B-object_type O B-object_name I-object_name 
play dj kentaro from the year 1994	PlayMusic	O B-artist I-artist O O O B-year 
play doctor fink if i could choose	PlayMusic	O B-artist I-artist B-track I-track I-track I-track 
book a table at a top-rated brasserie in pakistan	BookRestaurant	O O O O O B-sort B-restaurant_type O B-country 
whats the movie schedules for general cinema corporation	SearchScreeningEvent	O O B-object_type I-object_type O B-location_name I-location_name I-location_name 
i d like to listen to tom cochrane s 1990 ep on zvooq 	PlayMusic	O O O O O O B-artist I-artist O B-year B-music_item O B-service 
play some 2011 chant music  new first  by shaggy 	PlayMusic	O O B-year B-music_item O B-sort O O B-artist 
find a consolidated theatres showing the good old naughty days	SearchScreeningEvent	O O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 
this chronicle gets a three out of 6 	RateBook	B-object_select B-object_part_of_series_type O O B-rating_value O O B-best_rating 
is tarzan of the apes playing at cobb theatres	SearchScreeningEvent	O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name 
the battle for skies gets a three	RateBook	B-object_name I-object_name I-object_name I-object_name O O B-rating_value 
what movie theatre is showing manorama six feet under	SearchScreeningEvent	O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name 
play the top five melody from 2000	PlayMusic	O O B-sort I-sort B-music_item O B-year 
play some music on vimeo 	PlayMusic	O O O O B-service 
find me a table at a delicatessen in urbanette that serves rabbit pie	BookRestaurant	O O O O O O B-restaurant_type O B-city O O B-served_dish I-served_dish 
find a show called last night on earth 	SearchCreativeWork	O O B-object_type O B-object_name I-object_name I-object_name I-object_name 
play pandora	PlayMusic	O B-service 
is and the ship sails on playing at douglas theatre company 1 minute from now	SearchScreeningEvent	O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name B-timeRange I-timeRange I-timeRange I-timeRange 
give three points out of 6 to one hundred poems of tukaram	RateBook	O B-rating_value B-rating_unit O O B-best_rating O B-object_name I-object_name I-object_name I-object_name I-object_name 
book an osteria in north salt lake for three	BookRestaurant	O O B-restaurant_type O B-city I-city I-city O B-party_size_number 
movie schedules for animated movies playing in the neighbourhood	SearchScreeningEvent	B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation 
what is the random lake forecast for hot temps	GetWeather	O O O B-city I-city O O B-condition_temperature O 
please put the album onto fresh folk 	AddToPlaylist	O O O B-music_item O B-playlist I-playlist 
add od mene se odvikavaj to my laundry	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist 
play rain by subliminal on groove shark	PlayMusic	O B-track O B-artist O B-service I-service 
i d like to eat at a top-rated restaurant in turks and caicos islands	BookRestaurant	O O O O O O O B-sort B-restaurant_type O B-country I-country I-country I-country 
start up my nostalgic playlist  	PlayMusic	O O O B-playlist O 
what kind of films are at the closest movie house	SearchScreeningEvent	O O O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type 
tell me the weather forecast for lecanto  georgia	GetWeather	O O O O O O B-city B-state 
what s the closest movie house showing the hard way	SearchScreeningEvent	O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name 
i want to see the maximum trance picture	SearchCreativeWork	O O O O O B-object_name I-object_name B-object_type 
rate the removers 4 out of 6	RateBook	O B-object_name I-object_name B-rating_value O O B-best_rating 
what time is doc savage: the man of bronze playing	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O 
book a table for one at monty’s hotel  secunderabad	BookRestaurant	O O O O B-party_size_number O B-restaurant_name I-restaurant_name I-restaurant_name 
please play me jerry lee lewis s if you say so track 	PlayMusic	O O O B-artist I-artist I-artist O B-track I-track I-track I-track B-music_item 
rate political liberalism 1 out 6 stars	RateBook	O B-object_name I-object_name B-rating_value O B-best_rating B-rating_unit 
which movies are showing at southern theatres	SearchScreeningEvent	O B-movie_type O O O B-location_name I-location_name 
rate the book magic: history  theory and practice five stars	RateBook	O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit 
give 5 stars to this book	RateBook	O B-rating_value B-rating_unit O B-object_select B-object_type 
put this album on my road trip playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist I-playlist O 
play kisaki on pandora	PlayMusic	O B-artist O B-service 
add alexia to women of classical	AddToPlaylist	O B-artist O B-playlist I-playlist I-playlist 
where can i see the television show  jimmy two-shoes	SearchCreativeWork	O O O O O B-object_type I-object_type B-object_name I-object_name 
book a spot for 2 at a restaurant in mayotte at 06:13 am	BookRestaurant	O O O O B-party_size_number O O B-restaurant_type O B-country O B-timeRange I-timeRange 
book a table at a french restaurant for fern and i	BookRestaurant	O O O O O B-cuisine B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description 
is it freezing at jasmund national park	GetWeather	O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi 
i wish to enjoy some fifties music by johnny paycheck 	PlayMusic	O O O O O B-year O O B-artist I-artist 
is there snow in jan  in castle dale mayotte	GetWeather	O O B-condition_description O B-timeRange O B-city I-city B-country 
where can i get harry potter and the philosopher’s stone	SearchCreativeWork	O O O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 
play the last ep from 1999	PlayMusic	O O B-sort B-music_item O B-year 
what is the weather forecast for strong city	GetWeather	O O O O O O B-city I-city 
rate this novel a 3	RateBook	O B-object_select B-object_type O B-rating_value 
restaurant in zimbabwe that is brasserie and has parking	BookRestaurant	B-restaurant_type O B-country O O B-restaurant_type O O B-facility 
find the movie chaos is me	SearchCreativeWork	O O B-object_type B-object_name I-object_name I-object_name 
restaurant in durant for 3 pm	BookRestaurant	B-restaurant_type O B-city O B-timeRange I-timeRange 
is it chilly in nightmute	GetWeather	O O B-condition_temperature O B-city 
find movies with movie schedules in the neighborhood	SearchScreeningEvent	O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation 
rate the current book 3 of 6	RateBook	O O B-object_select B-object_type B-rating_value O B-best_rating 
rate the current album 4 out of 6 stars	RateBook	O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit 
where can i watch the television show the private affairs of bel ami	SearchCreativeWork	O O O O O B-object_type I-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 
put al jarreau on the concentración playlist	AddToPlaylist	O B-artist I-artist O O B-playlist O 
book a table for 2 at a fm restaurant serving grits for the next meal 	BookRestaurant	O O O O B-party_size_number O O B-state B-restaurant_type O B-served_dish O O O B-timeRange 
what animated movies are playing nearby	SearchScreeningEvent	O B-movie_type I-movie_type O O B-spatial_relation 
add this track to the playlist hits of the 70s	AddToPlaylist	O O B-music_item O O O B-playlist I-playlist I-playlist I-playlist 
tell me if it ll be chillier in 3 minutes here	GetWeather	O O O O O O B-condition_temperature B-timeRange I-timeRange I-timeRange B-current_location 
find the video game the sims 3: generations	SearchCreativeWork	O O B-object_type I-object_type B-object_name I-object_name I-object_name I-object_name 
what is the nine am weather forecast for nationalpark midongy du sud	GetWeather	O O O B-timeRange I-timeRange O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi 
play some songs from the fifties	PlayMusic	O O O O O B-year 
open the playlist from sergei chatschatrjan	PlayMusic	O O O O B-artist I-artist 
show the phish: live in vegas tv series	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name B-object_type I-object_type 
is agnew united states has chilly weather	GetWeather	O B-city B-country I-country O B-condition_temperature O 
add maschi e altri to my this is john williams	AddToPlaylist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist 
i want to book a restaurant for four people in eminence 	BookRestaurant	O O O O O B-restaurant_type O B-party_size_number O O B-city 
add jon mclaughlin to my forever country playlist  	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist O 
show the innocent when you dream saga	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name B-object_type 
i think that this chronicle should have a best rating of 6 and a value of one	RateBook	O O O B-object_select B-object_part_of_series_type O O O O O O B-best_rating O O O O B-rating_value 
play music from 1958	PlayMusic	O O O B-year 
what is the weather forecast for friona	GetWeather	O O O O O O B-city 
what are some movies playing in the neighbourhood	SearchScreeningEvent	O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation 
find close by movies movie times	SearchScreeningEvent	O B-spatial_relation I-spatial_relation B-movie_type B-object_type I-object_type 
will the weather be stormy on january the 15th  2026 in the federated states of micronesia	GetWeather	O O O O B-condition_description O B-timeRange I-timeRange I-timeRange I-timeRange O O B-state I-state I-state I-state 
contemporary religious satanism gets a 3 rating  	RateBook	B-object_name I-object_name I-object_name O O B-rating_value O 
what is the weather forecast close-by bermuda	GetWeather	O O O O O B-spatial_relation B-country 
i think that this essay deserves four stars	RateBook	O O O B-object_select B-object_type O B-rating_value B-rating_unit 
check the forecast for fernwood  mt 	GetWeather	O O O O B-city B-state 
i am giving this current album a rating of four out of 6 points	RateBook	O O O O B-object_select B-object_type O O O B-rating_value O O B-best_rating B-rating_unit 
show me movie times for one minute from now	SearchScreeningEvent	O O B-object_type I-object_type O B-timeRange I-timeRange I-timeRange I-timeRange 
i would like to book a brasserie for nine in ar	BookRestaurant	O O O O O O B-restaurant_type O B-party_size_number O B-state 
how much rain in montana 12 months from now	GetWeather	O O B-condition_description O B-state B-timeRange I-timeRange I-timeRange I-timeRange 
find a reservation for 2 at a restaurant for pizza	BookRestaurant	O O O O B-party_size_number O O B-restaurant_type O B-served_dish 
book a restaurant that serves scampi for 10 people 	BookRestaurant	O O B-restaurant_type O O B-served_dish O B-party_size_number O 
can i get the marine 2 showtimes 	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name O 
play the top-5 songs from paddy reilly on zvooq	PlayMusic	O O B-sort O O B-artist I-artist O B-service 
show movie schedule and movies in the area	SearchScreeningEvent	O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 
what s the weather in singapore	GetWeather	O O O O O B-country 
is it humid in caddo mills  ky	GetWeather	O O B-condition_description O B-city I-city B-state 
what s the cloud forecast now for sierra leone	GetWeather	O O O B-condition_description O B-timeRange O B-country I-country 
give 1 star to this album	RateBook	O B-rating_value O O B-object_select B-object_type 
what is the movie schedules for the movies nearby playing 23 seconds from now	SearchScreeningEvent	O O O B-object_type I-object_type O O B-movie_type B-spatial_relation O B-timeRange I-timeRange I-timeRange I-timeRange 
put this artist onto the chillin  on a dirt road playlist 	AddToPlaylist	O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist O 
play a top symphony from the fourties	PlayMusic	O O B-sort B-music_item O O B-year 
add michael wittig to the party playlist  	AddToPlaylist	O B-artist I-artist O O B-playlist O 
weather on croatan national forest on jan  21	GetWeather	O O B-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange 
add joe mcphee to my picnic in the park play list	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O O 
play the aviation cocktail album	SearchCreativeWork	O B-object_name I-object_name I-object_name B-object_type 
add perfect sense  part i to my women of classical list	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O 
book a table for pearl and verna slated ash wednesday in gabon 	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description O B-timeRange I-timeRange O B-country 
my rating for some doves and pythons is four	RateBook	O O O B-object_name I-object_name I-object_name I-object_name O B-rating_value 
add the track by josh kear to myra s playlist with the name highway 61	AddToPlaylist	O O B-music_item O B-artist I-artist O B-playlist_owner I-playlist_owner O O O O B-playlist I-playlist 
i want to book a restaurant neighboring livonia av	BookRestaurant	O O O O O B-restaurant_type B-spatial_relation B-poi I-poi 
play some annie herring beat street on itunes	PlayMusic	O O B-artist I-artist B-album I-album O B-service 
play step up your game by marc cohn 	PlayMusic	O B-album I-album I-album I-album O B-artist I-artist 
add this tune to my road trip playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist I-playlist O 
add hatfield and the north to my hot house playlist  	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O 
my niece and i want to visit a food court in callicoon  tennessee	BookRestaurant	B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O B-restaurant_type I-restaurant_type O B-city B-state 
play the eternal by juju mob on vimeo 	PlayMusic	O B-album I-album O B-artist I-artist O B-service 
rate current book two points	RateBook	O B-object_select B-object_type B-rating_value B-rating_unit 
read the black-body theory and the quantum discontinuity novel	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_type 
where is my dearest enemy playing	SearchScreeningEvent	O O B-movie_name I-movie_name I-movie_name O 
i want to hear song for adam	PlayMusic	O O O O B-track I-track I-track 
i give the aquariums of pyongyang 3 out of 6 stars	RateBook	O O B-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit 
can you put a song from tom jones on my electronica & dance playlist	AddToPlaylist	O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O 
is it going to be temperate in farallon islands now	GetWeather	O O O O O B-condition_temperature O B-geographic_poi I-geographic_poi B-timeRange 
find a world apart 	SearchCreativeWork	O B-object_name I-object_name I-object_name 
play some king tubby from the eighties	PlayMusic	O O B-artist I-artist O O B-year 
find me the showtimes for until death at the nearest movie house 	SearchScreeningEvent	O O O O O B-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type 
the road trip playlist needs justin utley in it  	AddToPlaylist	O B-playlist I-playlist O O B-artist I-artist O O 
add iemand als jij to my playlist named in the name of blues	AddToPlaylist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist 
i want to hear sia furler s popular songs on last fm	PlayMusic	O O O O B-artist I-artist O B-sort O O B-service I-service 
what is the movie schedule for movies in the neighborhood	SearchScreeningEvent	O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 
what s the weather here at three pm	GetWeather	O O O O B-current_location O B-timeRange I-timeRange 
what time is class playing at amco entertainment	SearchScreeningEvent	O O O B-movie_name O O B-location_name I-location_name 
put this frederick knight track on my the midnight hour playlist	AddToPlaylist	O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O 
use deezer to play music	PlayMusic	O B-service O O O 
what is the forecast in mer rouge and palestine	GetWeather	O O O O O B-city I-city O B-country 
find a reservation for three in ansonia mi	BookRestaurant	O O O O B-party_size_number O B-city B-state 
gie this textbook 3 stars	RateBook	O B-object_select B-object_type B-rating_value B-rating_unit 
find the painting icac investigators 2014	SearchCreativeWork	O O B-object_type B-object_name I-object_name I-object_name 
will the weather be warm in the nationaal park band-e amir at twelve am	GetWeather	O O O O B-condition_temperature O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange 
are there any films around here	SearchScreeningEvent	O O O B-movie_type B-spatial_relation I-spatial_relation 
play me a song by linn berggren from spotify	PlayMusic	O O O B-music_item O B-artist I-artist O B-service 
find me the book my people were fair and had sky in their hair… but now they’re content to wear stars on their brows	SearchCreativeWork	O O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 
looking for the painting last flight to abuja	SearchCreativeWork	O O O B-object_type B-object_name I-object_name I-object_name I-object_name 
find films available at cooper foundation	SearchScreeningEvent	O B-movie_type O O B-location_name I-location_name 
find me a game called spaceball	SearchCreativeWork	O O O B-object_type O B-object_name 
will it be hot in dongola cameroon	GetWeather	O O O B-condition_temperature O B-city B-country 
add artist hex hector to my old school death metal playlist	AddToPlaylist	O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O 
book a table for two at a restaurant faraway from office in california 	BookRestaurant	O O O O B-party_size_number O O B-restaurant_type B-spatial_relation O B-poi O B-state 
search for tv show live at apollo	SearchCreativeWork	O O B-object_type I-object_type B-object_name I-object_name I-object_name 
play solange 2016 album 	PlayMusic	O O B-year B-music_item 
add yameen to the uncharted 4 nathan drake playlist	AddToPlaylist	O B-artist O O B-playlist I-playlist I-playlist I-playlist O 
rate the ultimate revelations saga four	RateBook	O B-object_name I-object_name I-object_name B-object_part_of_series_type B-rating_value 
which cinemark theatres is playing a is for atom	SearchScreeningEvent	O B-location_name I-location_name O O B-movie_name I-movie_name I-movie_name I-movie_name 
rate and no more shall we part chronicle 4	RateBook	O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type B-rating_value 
add zombieland to noctámbulo playlist	AddToPlaylist	O B-entity_name O B-playlist O 
i d like to watch the slender thread at 6 pm	SearchScreeningEvent	O O O O O B-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange 
check the movie schedules 	SearchScreeningEvent	O O B-object_type I-object_type 
where can i purchase paradise tonight online	SearchCreativeWork	O O O O B-object_name I-object_name O 
rate mouse noses on toast 5 points out of 6	RateBook	O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit O O B-best_rating 
book a spot at the best steakhouse in florida	BookRestaurant	O O O O O B-sort B-restaurant_type O B-state 
play yuauea by rick ross	PlayMusic	O B-album O B-artist I-artist 
add don and sherri to the electrosafari playlist 	AddToPlaylist	O B-entity_name I-entity_name I-entity_name O O B-playlist O 
put kan mikami on pre-party r&b jams	AddToPlaylist	O B-artist I-artist O B-playlist I-playlist I-playlist 
search for pat and margaret	SearchCreativeWork	O O B-object_name I-object_name I-object_name 
will there be cloud coverage at zero am in minami alps koma prefectural natural park	GetWeather	O O O B-condition_description O O B-timeRange I-timeRange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi 
help me find the book called journal of neuroscience research	SearchCreativeWork	O O O O B-object_type O B-object_name I-object_name I-object_name I-object_name 
give the current album a 1	RateBook	O O B-object_select B-object_type O B-rating_value 
will there be hail in dean creek wildlife area on feb  25  2031	GetWeather	O O O B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange I-timeRange 
i want to give this book three out of 6 stars	RateBook	O O O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit 
play pride of the prairie from johnny burke	PlayMusic	O B-track I-track I-track I-track O B-artist I-artist 
i need a table at a cafe that serves baeckeoffe	BookRestaurant	O O O O O O B-restaurant_type O O B-served_dish 
add darkest angels to my sos 48 2016	AddToPlaylist	O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist 
check the weather for kenedy  vanuatu for around nine am	GetWeather	O O O O B-city B-country O O B-timeRange I-timeRange 
play bitch please ii from julee cruise on iheart	PlayMusic	O B-track I-track I-track O B-artist I-artist O B-service 
